"","hydro","bio","Condition"
"137",-28,1.02084484,1
"230",0,1.0232998,1
"20",0,1.02851554,1
"304",0,1.03220929,1
"191",-14,1.03589939,1
"168",-7,1.03707731,1
"169",-0.5,1.043975,1
"115",-2,1.04471789,1
"284",48.5,1.05454853,1
"327",6.5,1.05510669,1
"282",0,1.05528319,1
"373",0,1.05598357,1
"181",-3,1.0567298,1
"16",0,1.06228056,1
"196",0,1.06256675,1
"86",0,1.06476871,1
"186",0,1.06833621,1
"9",0,1.06892131,1
"49",0,1.07397954,1
"160",-0.5,1.07587691,1
"46",0,1.07840364,1
"134",0,1.07855517,1
"36",0,1.07947936,1
"218",0,1.07981054,1
"368",0,1.07986857,1
"247",115,1.08178093,1
"66",32,1.08350961,1
"157",0,1.08364884,1
"150",0,1.08504827,1
"156",0,1.0880936,1
"294",0.5,1.08835417,1
"342",0,1.09317744,1
"343",0,1.09382674,1
"306",-0.5,1.09576459,1
"111",-4,1.09673446,1
"297",0,1.09967795,1
"251",-51,1.10049897,1
"345",0,1.10091815,1
"401",8.5,1.10162101,1
"353",-0.5,1.10641874,1
"278",37,1.11015265,1
"193",0,1.11154985,1
"180",0,1.11199092,1
"12",0.5,1.11250293,1
"335",0,1.11527261,1
"126",0,1.11545892,1
"1",0,1.11687099,1
"176",0,1.12038116,1
"32",0,1.12084272,1
"114",-2,1.12350903,1
"295",0,1.13119564,1
"170",0,1.1338377,1
"400",0,1.13613223,1
"55",27,1.13662308,1
"107",0,1.13904804,1
"125",-6,1.14004617,1
"341",1,1.14441275,1
"56",-25,1.14474267,1
"84",32,1.14528188,1
"29",-29,1.14601236,1
"85",0,1.14791261,1
"370",0,1.15020346,1
"187",1,1.15106251,1
"253",0,1.15967782,1
"43",0,1.16092004,1
"276",0,1.1624198,1
"312",0,1.16297591,1
"121",-1,1.1699735,1
"325",0,1.17402996,1
"131",-1,1.17584545,1
"8",-27,1.17617629,1
"52",0,1.17759043,1
"167",-0.5,1.18079619,1
"54",-2,1.18093997,1
"7",0,1.18379215,1
"198",-1,1.18438084,1
"290",35,1.18630752,1
"116",0,1.18741016,1
"171",-3,1.18913156,1
"164",-6,1.18991554,1
"266",-1,1.19086766,1
"136",-29,1.19172239,1
"50",0,1.19558537,1
"110",-13,1.19958438,1
"319",0,1.19972201,1
"281",0,1.20064581,1
"219",0,1.20295675,1
"288",0.5,1.20418944,1
"159",0,1.20517323,1
"118",0,1.21294887,1
"23",-9,1.21564701,1
"117",-1,1.21608202,1
"293",0,1.21707806,1
"87",-7,1.22327116,1
"145",-29,1.22510636,1
"214",0,1.22660656,1
"144",0,1.23393264,1
"261",0,1.235406,1
"172",6,1.23616257,1
"330",0,1.23885108,1
"104",0,1.24511685,1
"204",0,1.24870745,1
"263",0,1.25105429,1
"355",11.5,1.25124773,1
"41",0,1.25138738,1
"329",21,1.25414379,1
"48",0,1.25750981,1
"154",0,1.26180663,1
"194",-27,1.26937981,1
"215",-1,1.27034609,1
"207",0,1.2731145,1
"34",0,1.27320413,1
"252",0,1.27891558,1
"155",-48,1.28016597,1
"344",0,1.29529466,1
"18",0,1.2958773,1
"2",0,1.29627794,1
"60",-4,1.29635419,1
"141",-2,1.29787326,1
"211",0,1.30834475,1
"178",-1,1.30974948,1
"277",0,1.31439109,1
"10",-4,1.31696774,1
"14",-1,1.32741831,1
"31",39,1.33194284,1
"106",1,1.33319724,1
"177",-1,1.34085153,1
