"","hydro","bio","Condition"
"177",0,1.0860095,1
"148",-2,1.08652166,1
"261",0,1.08854903,1
"1",0,1.09697177,1
"147",-2,1.09853885,1
"8",0,1.10186652,1
"319",0,1.10368672,1
"253",0,1.10527823,1
"7",0,1.10735915,1
"60",-57,1.10745954,1
"136",27,1.11429151,1
"9",-1,1.11638544,1
"41",0,1.11820526,1
"34",0,1.12014835,1
"10",0,1.12140859,1
"370",0,1.12202399,1
"131",0,1.1293264,1
"126",-47,1.131479,1
"104",-10,1.13733248,1
"194",-11,1.14229335,1
"52",0,1.14948621,1
"172",0,1.1503791,1
"288",-2,1.15240447,1
"18",0,1.15487938,1
"329",-57,1.17230173,1
"116",0,1.17880233,1
"87",-25,1.18450635,1
"178",-1,1.18515703,1
"23",-72,1.18598186,1
"125",-2,1.1904579,1
"118",-4,1.19072472,1
"211",-1,1.19354708,1
"159",-2,1.20608577,1
"14",0,1.21595066,1
"106",0,1.21894222,1
"155",0,1.2248995,1
"117",-61,1.23722953,1
"50",0,1.24029364,1
"48",0,1.25030102,1
"31",-43,1.25857131,1
